name,avg_seed,avg_ht,avg_age,avg_rank,avg_rank_pts,avg_aces,avg_dfs,avg_svpts,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced,wfactor
Daniel Cox,0.0,170.0,21.2989689099,261.112248286,186.284406967,3.44938510878,4.90152484334,74.274667785,45.2621739773,27.8835217841,14.5631086989,11.3509099521,6.09847515666,10.2246925544,0.0684228106644
Jaan Kononov,0.0,0.0,20.4955509925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
Yann Marti,0.0,173.0,23.5681552159,551.478991344,81.4529837382,1.62649727357,5.65130005101,82.7410928779,40.1306237657,25.9881382364,19.3457997585,11.3941722071,5.76682362945,9.79344544004,0.0975332474296
Christopher Koutrouzas,0.0,0.0,19.2450225837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435982148428
Ouassel Hared,0.0,0.0,35.0420957381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185122351604
Diego Ayala,0.0,175.0,24.2272416153,1223.0,2.0,9.0,3.0,62.0,29.0,24.0,14.0,10.0,1.0,3.0,1.0
Elias Ymer,0.0,0.0,18.936965708,264.883798601,252.67606271,2.99154114333,2.91382795512,65.6137013583,37.6299287171,25.493733296,13.2862363631,9.99632585846,3.8050813973,6.63511384198,0.0958721118467
Marek Marksoo,0.0,0.0,19.7344284736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
Anoosha Shahgholi,0.0,0.0,19.7569449683,161.714266167,1.06245671119,4.35423906294e-05,8.70847812588e-05,0.00330922168783,0.00256900104713,0.00143689889077,0.000217711953147,0.000478966296923,0.000304796734406,0.000566051078182,20.9423954995
Andrew Anderson,0.0,193.0,25.8234086242,1564.0,2.0,1.0,2.0,62.0,41.0,22.0,9.0,9.0,5.0,10.0,0.0497870683679
Bing Chao Lin,0.0,180.0,26.3737166325,1032.66666667,4.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1671682968
Mathieu Rodrigues,0.0,0.0,25.864476386,275.0,173.0,2.5,3.0,82.5,42.5,29.0,18.0,11.5,7.5,11.0,0.0366312777775
Alexander Ward,0.0,0.0,24.4447079784,323.716071655,149.898792021,4.42388311523,1.69553246094,81.2597921484,54.1463051709,35.8746558252,12.9074740186,11.6955324609,4.96718180664,8.02688959472,0.0116954513524
Tucker Vorster,0.0,0.0,27.2689938398,360.857142857,127.714285714,2.14285714286,0.857142857143,41.5714285714,26.5714285714,19.7142857143,10.1428571429,7.42857142857,1.57142857143,2.0,0.0173512652367
Tomas Behrend,0.0376437718161,193.0,26.5579164489,112.058936318,296.78594946,3.25732123942,4.22216579676,75.9393543512,45.2840280471,30.1972587181,14.1241020317,11.6295701631,4.81667234342,8.51518346356,234.543622016
Vincenzo Santopadre,0.0,183.0,29.5128884204,190.89773666,205.473881267,2.14605285829,0.987840910424,38.8300256075,23.5612528668,15.6307268894,6.88418325226,6.00017273101,1.759982209,3.60916935348,19.2621834128
Oscar Serrano,0.0,173.0,22.8241082108,181.271964607,209.781174144,1.18155055405,3.60089160401,67.9342773661,39.0347400181,20.5346700455,13.44278703,10.7912912153,6.31992139866,11.7057001416,24.6987470697
Abdelhak Hameurlaine,0.0,0.0,33.5983036709,993.584850359,5.00222003553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05621651718
Rik De Voest,0.0,180.0,24.3518476694,212.764796312,209.23481737,2.13519271193,1.25737073793,37.3049089268,22.0752805628,15.2557922569,7.64577659613,5.55426440563,2.40412539402,3.72839502473,26.9851958649
Ben Ellwood,0.0,178.0,26.3216974675,827.0,11.0,1.0,10.0,67.0,46.0,30.0,7.0,12.0,0.0,5.0,2.71828182846
Chris Guccione,0.0358273382267,201.0,20.4188674358,267.596321281,255.764549648,13.1080123426,3.31236951959,74.5117779641,43.8611330734,34.9636057874,15.9243477364,11.8246042259,3.5132128956,5.11321275058,22.6645835167
Ramkumar Ramanathan,0.0,0.0,20.6403275667,329.210645351,174.738370435,6.14977296386,4.72198704367,80.0422366488,43.8090151654,30.820216134,16.2466097354,11.9686707806,4.13583655547,7.37555828903,0.0409990616615
Rodrigo Rappaccioli,0.0,0.0,19.7727583847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497870683679
Theodoros Angelinos,0.0,0.0,27.2934393944,574.547360536,49.497053177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0616848636653
Blaz Rola,0.0,0.0,22.8068314797,215.349121235,400.242008746,3.05097035191,2.44077628153,54.6451614292,34.3395485053,23.8770993245,9.61532444561,8.16817873607,3.15209631346,5.13009862887,0.192296750827
Andrei Daescu,0.0,0.0,23.5947980835,680.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183156388887
Gabriel Montilla,0.0,0.0,24.5653661875,902.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Edgardo Massa,0.0,180.0,22.341982231,175.916053667,280.257284679,3.64555651885,2.97106385204,86.4915635991,50.0032041853,33.5974101392,17.5231387081,13.1811201793,6.00201510648,9.99667840933,21.8453596422
Gustavo Ramirez,0.0,0.0,19.2237382248,280.585539401,1.05191496026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83683975506
Dusan Vemic,0.0,190.0,26.7564369931,390.493754796,79.6042721609,3.27602105291,2.23640172243,35.6205666751,22.5417489865,15.7690092251,6.26655088015,5.48707637837,1.67476350382,2.87693768478,19.7699392747
Maximilian Marterer,0.0,0.0,20.4407939767,284.25,178.5,4.0,3.25,69.25,43.75,29.0,11.5,10.75,3.0,6.5,0.00991500870667
Ivo Lagzdins,0.0,0.0,19.75633128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7781121979
Justin Lunn,0.0,0.0,25.620807666,0.0,0.0,1.0,1.0,48.0,25.0,15.0,6.0,7.0,3.0,8.0,0.000911881965555
Pedro Cachin,0.0,0.0,21.0184804928,242.0,214.0,5.0,3.0,84.0,48.0,33.0,19.0,15.0,2.0,6.0,0.00247875217667
David Sherwood,0.0,193.0,23.2399444178,460.245513839,72.8628293738,1.05364306715,0.87803588929,14.838806529,7.5511086479,5.4438225136,4.03896509073,2.45850049001,0.614625122503,1.14144665608,4.18979959314
Julien Jeanpierre,0.0,188.0,24.2666666666,170.2,233.6,3.4,4.2,93.4,61.2,41.2,14.8,14.2,7.6,11.2,5.0
Purav Raja,0.0,0.0,21.7960301164,907.0,11.0,1.0,9.0,78.0,28.0,21.0,19.0,9.0,7.0,11.0,0.135335283237
Seung Hoon Lee,0.0,0.0,21.2578363497,999.598144072,12.4448441113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8256197558
Hernando Jose Escurra Isnardi,0.0,0.0,0.0,0.0,0.0,2.0,3.0,58.0,34.0,19.0,8.0,9.0,1.0,6.0,0.00247875217667
Mohamed Wafa,0.0,0.0,24.4079397673,1138.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71828182846
Sergio Gutierrez Ferrol,0.0,0.0,22.8425735797,488.0,76.5,7.25,3.25,61.25,30.25,23.5,12.75,9.75,3.0,5.75,0.0732625555549
Marcin Matkowski,0.0,188.0,20.6133567357,723.225873711,14.0771926266,0.166522744615,0.809623292239,6.32313990604,2.31864211186,1.03759807566,1.23319993161,1.03337263807,0.323662992603,1.16659083376,11.0459217455
Gabriel Flores Ruiz,0.0,0.0,19.7801631061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757413077316
Mohammed Noor Noordin,0.0,0.0,20.521560575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jeff Salzenstein,0.0,185.0,28.2403224172,340.822224786,155.812611416,8.21455510661,5.12738839882,78.9997163421,45.6677494167,33.5085095737,14.9243647027,11.9150340652,4.7931662238,7.63744303836,64.3723872389
Fritz Wolmarans,0.0,0.0,20.8531170892,638.683132277,36.7578415006,1.65081423153,0.296643258927,7.05164038718,5.00623547987,3.74037377041,1.04788955996,1.21206892417,0.252488627356,0.438745307355,0.829613485018
Jesse Witten,0.0,178.0,24.2785982942,255.793341921,169.4915098,6.30078022112,3.79970663231,89.6154635151,48.047107003,33.6862282559,20.5608054052,14.2478660924,4.99953427828,9.34684017533,1.67303130019
Mohammed Fawzy,0.0,0.0,19.4277891855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Daniel Windahl,0.0,0.0,19.6112251882,930.0,16.0,1.0,2.0,65.0,40.5,17.5,9.5,9.5,6.0,13.5,0.00495750435333
Franco Squillari,3.72011944199,183.0,25.4863193376,40.6445422472,964.737159799,3.6794293638,4.99169836442,75.1862951096,41.0452405687,28.8502208868,16.3837816773,11.3829364904,4.61895804348,7.59093708176,741.52030927
Francisco Cabello,0.0,190.0,27.6303901437,291.0,102.0,0.0,2.0,40.0,18.0,8.0,8.0,7.0,3.0,8.0,7.38905609893
Louis Vosloo,0.0,178.0,24.2464065708,211.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43656365692
Ali Ismaeel,0.0,0.0,19.6810403833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270670566473
Stefan Wauters,0.0,0.0,24.0602327173,212.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441171
Jordi Munoz Abreu,0.0,0.0,26.1894499419,1160.09617131,7.7473285748,0.313167856301,4.710559521,57.2716868511,35.8398821083,20.9608749705,7.72124522181,7.98695832351,5.5421119042,9.3736642874,0.0108268906722
Gwinyai Chingoka,0.0,0.0,20.7748117728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Attila Savolt,0.0,183.0,25.5437273039,115.584897186,368.084556332,4.05527067414,3.42718070275,63.6601720489,34.9301873737,24.834856752,13.1679307055,10.0265567971,4.08479295898,7.08622759346,251.690102538
Marcin Gawron,0.0,0.0,22.7624914442,362.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366312777775
Oscar Ortiz,0.0,183.0,27.7453798768,626.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43656365692
Victor Estrella,0.0245158634282,173.0,23.3544660724,581.210149174,26.8640614666,0.0751133204588,0.0553113357459,1.83642076061,1.2237268164,0.786620714254,0.312468823206,0.27063111335,0.0999671858396,0.169314874477,17.7935094544
Zsolt Tatar,0.0,0.0,20.6954140999,716.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71828182846
Sebastian Decoud,0.0,178.0,26.801631467,244.327727518,214.657646591,4.19447283735,2.38175416601,91.0754359562,64.3370230196,42.216855917,11.6981115662,13.66377447,6.32240762337,10.0673610089,0.709017976939
Rudolfs Mednis,0.0,0.0,18.0235803479,168.653856853,0.218463545146,3.84308160534,3.8123090301,45.5170227423,24.4754471571,17.3523568561,10.1846354515,5.8261675585,3.2015494983,4.31078127088,0.00834813849555
Woong Sun Jun,0.0,190.0,19.8502196353,554.420728999,59.6302487919,0.569593521114,0.450928204215,12.246260704,7.02498676041,5.03140943651,2.27837408446,1.89864507038,0.783191091532,1.35278461265,5.70239421145
Alexandre Simoni,0.704098059331,188.0,22.2407789418,132.864407835,324.256300683,5.96830373616,4.11178144634,68.4424991646,38.8212308865,27.9151552012,14.5484584254,10.5750991907,3.89815462829,6.42571544113,92.6557927812
Sergey Makashin,0.0,0.0,23.4843714351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Adrian Bohane,0.0,0.0,22.9952087611,1416.0,1.0,1.0,3.0,71.0,38.0,28.0,15.0,13.0,4.0,7.0,1.0
Ryan Shane,0.0,0.0,21.3771389459,1410.0,3.0,17.0,13.0,119.0,60.0,47.0,20.0,17.0,4.0,11.0,0.00247875217667
Ricardo Mello,1.0144679315,175.0,23.4731206807,114.011838805,412.612557582,2.75141200159,2.52709103107,68.5139898135,43.2824797463,28.1692266095,13.0015180572,10.6952786138,4.18145409135,7.21444166905,65.2435132561
Franco Skugor,0.0,193.0,22.454925237,337.168646853,138.31143603,4.07784150221,2.25385218464,72.06187921,37.5070004577,27.686674978,14.5232059302,10.956804504,3.08898511449,6.44429016843,0.508179639278
Thomas Jun Facchini Takemoto,0.0,0.0,17.4236824093,0.0,0.0,1.0,3.0,54.0,33.0,23.0,9.0,9.0,3.0,6.0,0.0497870683679
Brian Macphie,0.0,180.0,27.7618069815,419.0,59.0,13.0,2.0,70.5,40.5,28.5,17.5,11.5,5.0,7.0,14.7781121979
Akira Santillan,0.0,0.0,19.2525667352,263.5,196.5,3.0,2.0,56.0,30.5,19.5,13.0,9.0,3.0,6.0,0.00495750435333
George Tsivadze,0.0,0.0,23.4041459756,844.587050252,21.0,0.73105857863,5.73105857863,87.7727029436,50.9242343145,26.5378828427,11.6552928932,12.2689414214,3.73105857863,11.1931757359,0.00339063414222
Grant Stafford,0.0,188.0,28.643394935,472.0,46.0,8.0,7.5,114.5,68.0,53.5,22.0,19.5,4.5,9.0,14.7781121979
Juan Pablo Varillas Patino Samudio,0.0,0.0,19.9882269783,650.948548926,41.4102902149,0.466087210491,0.699130815736,17.7113139987,10.0208750256,6.83594575387,4.03942249092,2.5634796577,0.776812017485,1.32058042972,0.0117387726378
Devin Mullings,0.0,0.0,18.4240126468,435.380181931,1.82314372374,0.0,0.0712572888037,1.25887876887,0.902592324847,0.427543732822,0.118762148006,0.166267007209,0.166267007209,0.285029155215,5.69774484163
Thomas Schiessling,0.0,180.0,27.6425485343,796.898298328,15.4676996655,3.07845919733,4.0,65.8322785954,35.2215190636,20.9861414716,15.0476866221,10.9692274248,2.96922742476,7.26615016723,9.15484548538
Victor Ionita,0.0,185.0,21.735281742,224.013299138,171.079527208,1.13447071068,1.40341213205,43.9583556351,25.1894142137,11.7481192389,9.46211715726,6.07576568548,3.26894142137,6.80682426411,2.73575888234
Mikhail Elgin,0.0,183.0,31.1947835109,722.371840625,28.8143473085,2.46211715726,2.19317573589,62.4355188811,27.3105857863,15.0416443649,12.2348201008,8.92423431452,5.38635147178,11.1174100504,0.0250535858878
Carlos Gomez Herrera,0.0,0.0,22.0013689254,671.0,30.0,5.0,6.0,89.0,61.0,38.0,15.0,15.0,7.0,11.0,0.0183156388887
Bjorn Fratangelo,0.0,0.0,22.8220145259,118.585022646,508.405730238,4.56652841466,3.39379575549,84.1214396791,47.7434507891,31.1894493652,19.5029836205,12.8875322601,4.27267340831,7.83920182297,0.0430506689689
Petr Luxa,0.0,190.0,28.8564141474,177.095500961,99.1175047662,3.2422289567,3.79470790735,71.013388348,42.8769347567,27.321037058,11.0282202641,11.7617206112,1.90717744676,7.18034725455,23.2146758548
Abd Hazli Bin Zainuddin,0.0,0.0,26.4004032499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517240646275
Igor Levine,0.0,0.0,22.9048596851,854.0,10.0,0.0,5.0,49.0,24.0,15.0,7.0,8.0,4.0,9.0,1.0
David Goffin,2.17496613594,163.0,22.7993933056,73.3605740469,1011.54375383,4.4859011151,3.91831507468,73.6207148719,42.5931340854,29.9048215922,15.6258417809,11.3486170454,4.04390921195,6.74890496341,1.51126179696
Stephane Robert,0.415658920754,185.0,26.4415114947,157.5330742,350.208954777,2.23334043157,2.34980724083,75.1213544855,41.7100831076,27.8813038495,16.3397465774,11.2050778291,5.30984963426,8.59754840787,4.79114638296
Romain Bogaerts,0.0,0.0,19.6550308008,1149.0,6.0,0.0,6.0,47.0,26.0,14.0,6.0,7.0,0.0,5.0,0.00673794699909
Orlin Stanoytchev,0.0,185.0,28.6129951291,96.6439744386,336.338731122,5.6990113902,5.81369040364,72.495056951,41.2297084307,28.5612188791,13.9714178476,10.881792018,4.25088224214,7.5142910762,217.000908697
Jaime Oncins,0.0,196.0,31.2361396304,0.0,0.0,3.0,13.0,108.0,61.0,39.0,22.0,14.0,6.0,10.0,2.71828182846
Mohd Assri Merzuki,0.0,0.0,15.7163871054,0.0,0.0,0.633899010411,1.26779802082,9.28209265244,5.16174908477,3.44116605652,1.67530452751,1.49419052454,0.588620509667,1.22251952008,0.0547445727212
Nicolas Todero,0.0,183.0,23.2306639288,332.0,89.0,2.0,4.0,74.0,46.0,31.0,12.0,10.0,3.0,5.0,2.71828182846
Luke Milligan,0.0,180.0,24.449993945,538.08328873,34.5378828427,3.46211715726,3.53788284274,82.3447071068,49.9583556351,30.0,13.3105857863,13.1931757359,3.80682426411,10.3447071068,10.1073379274
Radu Albot,0.111276387366,0.0,22.4402028312,440.21775503,200.303726925,0.381364519326,0.690422436743,19.2937911867,12.7729730885,7.87118503819,2.91606862464,2.84874267407,1.28246517998,2.265681275,0.400961427991
Christopher Lawson,0.0,0.0,19.9671457905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149361205104
Sebo Kiss,0.0,0.0,22.5271663896,681.656297542,25.5226828404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92701378981
Nino Serdarusic,0.0,0.0,19.5947980835,569.0,55.0,4.0,4.0,63.0,35.0,23.0,14.0,9.0,6.0,9.0,0.00247875217667
Alun Jones,0.0,180.0,22.2330485348,202.372619097,85.2753583643,3.64043721159,2.98938598815,78.4043042643,45.3622634711,28.4506151988,15.0029042377,12.2393690252,4.17656775196,8.54288966512,7.78991648928
Rabi Bouhassoun,0.0,0.0,22.468628793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15484548538
Sulaiman Al Rawahi,0.0,0.0,24.0393383894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185122351604
Juan Enrique Crosa,0.0,0.0,18.0324511206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10447690852
Matthew Breen,0.0,0.0,24.5941136208,260.0,131.0,5.0,3.0,155.0,81.0,60.0,39.0,23.0,15.0,19.0,2.71828182846
Ya Nan Ma,0.0,0.0,21.6700889802,941.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183156388887
Yasir Khan,0.0,0.0,19.843775399,296.689873581,0.33020575802,0.0657599065999,0.0904198715749,1.39739801525,0.805558855849,0.452099357875,0.24659964975,0.1972797198,0.123299824875,0.2301596731,0.301551787991
Carlos Berlocq,0.301117883693,183.0,24.7217846207,87.197877082,515.860998233,2.80568008919,2.56978924051,72.2356200243,44.479028627,28.1462737323,12.6324516325,10.9293892319,4.35256152188,8.22817623718,16.9582193581
Federico Dondo,0.0,0.0,29.2744251146,443.159992693,63.9859675874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.195141096
Harshana Godamanna,0.0,0.0,25.5499941497,333.257710859,1.97779056889,0.188731089019,0.0246170985677,2.1088647773,1.32932332266,0.951861144618,0.484136271832,0.336433680425,0.139496891884,0.180525389497,0.302076888125
Daniel Cukierman,0.0,0.0,21.5633127995,528.0,66.0,1.0,5.0,46.0,30.0,15.0,5.0,7.0,2.0,7.0,0.000911881965555
Asif Ismail,0.0,0.0,32.3449691992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Bastian Trinker,0.0,0.0,25.1143052704,401.666666667,103.666666667,3.0,3.33333333333,65.6666666667,42.0,28.0,9.66666666667,10.3333333333,4.0,7.66666666667,0.00743625653
Andre Gaspar Murta,0.0,0.0,18.4750171116,912.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
Jaroslav Pospisil,0.0,0.0,25.6847685253,376.488166218,127.726541891,3.55096128159,2.9172050334,62.6329248552,37.9419898773,25.0213890629,10.1467652583,9.3969959279,3.58911802632,6.91082916787,0.461355837724
Damion Johnson,0.0,0.0,21.5876884924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959007642486
Nodar Itonishvili,0.0,0.0,23.7582734905,1234.20413085,4.2676832289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505579986446
Bassam Beidas,0.0,0.0,23.3804500819,633.347659938,47.2232172499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684228106644
Razlan Rawi,0.0,0.0,18.5589967106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517240646275
Isak Arvidsson,0.0,0.0,21.6318280221,614.898741629,43.4573409856,1.82230387612,1.70348859759,23.9449642362,13.3360151305,8.47736828973,4.49759729433,3.42116559013,2.07092793343,3.44315259064,0.0362118084574
Stefano Pescosolido,0.0,185.0,32.0481537405,184.382521723,223.061529575,1.92979352352,3.2163225392,49.1293267864,28.6252705989,19.2979352352,9.16651923673,7.55835796713,2.8142822218,5.30693218969,12.4365636569
Yevgeny Kafelnikov,2.89926416965,190.0,26.9662395413,5.93762243967,2590.013278,5.29371902726,4.11994241807,75.2505847013,41.0025130414,29.9191137724,17.1804946121,11.6295473647,4.0986512628,6.67263375301,1253.48194196
Joachim Bjerke,0.0,0.0,19.2977412731,938.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0269517879963
Blake Mott,0.0,0.0,20.7392197125,287.0,173.0,7.0,3.0,78.0,49.0,31.0,15.0,14.0,3.0,8.0,0.000911881965555
Jan Michael Gambill,3.25910944184,190.0,23.9536136517,43.6641022215,870.570360156,11.0101658095,3.37491008905,75.0494414331,41.524908821,32.2997079489,17.0794665425,11.8608003054,3.52683688789,5.43661265533,871.169144345
Razvan Sabau,0.0,185.0,24.5220179689,200.233244084,211.980147842,1.85304345291,1.3271846397,44.6388527296,28.5217157532,18.5203087147,6.98054040411,6.88778962996,2.63339121764,4.84521478369,67.928398863
Stefano Travaglia,0.0,0.0,22.3983572895,293.0,157.0,9.0,4.0,136.0,78.0,48.0,32.0,17.0,10.0,14.0,0.00673794699909
Sebastien Grosjean,5.19520811813,175.0,23.1447014504,19.3411196915,1462.97364799,4.83212898086,1.56990485971,74.1178026136,42.0613455591,29.9475563772,17.1926950509,11.4852666203,3.86717798907,6.20698464909,1053.80986736
Andrey Stepanov,0.0,0.0,20.128678987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Irakli Ushangishvili,0.0,0.0,22.5412408008,826.585838543,13.6761150756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73575888234
Younes El Aynaoui,5.12027930216,193.0,29.6065771356,27.6167770093,1120.60926736,7.14231775965,2.74401966399,76.9705859055,48.3098182484,35.3579707771,14.6810133347,12.0659892438,3.84730472685,5.99596975043,906.28085487
Michal Tabara,0.991836398245,175.0,21.7967331814,75.3545008942,434.806991753,2.68749946242,3.82118367125,72.6814750883,39.0720585056,25.5182282499,16.2299276687,11.1044019651,4.25424626383,7.87522036765,211.030469502
Fernando Verdasco,3.32536024927,188.0,21.6002705062,71.8686110902,844.676218658,4.68383318438,3.69836239358,74.7796364751,50.6636662617,34.9451299295,12.5349001423,11.7413792606,4.03344700241,6.52237202588,155.795608629
Christian Garin,0.0,0.0,17.5224280195,622.219916318,77.3996172342,1.01639255439,1.05447763247,24.1178531144,14.3440373088,9.50380418744,4.62123592208,3.96220992782,1.26886082126,2.57312206651,0.110696203081
Joseph Victorino,0.0,0.0,19.0646503795,656.957037031,0.475366886419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4365636569
Federico Luzzi,0.0,188.0,21.5795018529,149.493112783,249.194554865,2.1529476393,3.22394640654,70.0856999348,41.7610060961,27.257244845,12.2303429417,10.2289176821,5.1231074018,8.70114899784,105.458116929
Arthur De Greef,0.0,0.0,23.6545733412,204.018118195,288.816930855,4.44073416377,3.40734163774,80.674481846,42.2304320196,26.8597985705,20.5442274045,12.3555950174,3.86311423319,7.18531672452,0.00769315025
Mohamed Aziz Dougaz,0.0,0.0,19.8494182067,0.0,0.0,4.5,11.0,173.5,107.5,72.0,31.5,23.0,15.0,20.5,0.00182376393111
Sanchai Ratiwatana,0.0,175.0,23.0006237349,1084.83524768,5.6809589852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88918427423
Ross Hutchins,0.0,190.0,23.9452429843,0.0,0.0,6.0,3.0,79.0,47.0,34.0,17.0,11.0,2.0,3.0,0.0497870683679
Fred Hemmes,0.0,183.0,22.6858316222,235.75,141.75,3.0,3.0,50.25,29.75,16.75,8.5,7.75,3.25,7.0,4.0
Nicholas Campbell,0.0,0.0,46.0369609856,0.0,0.0,0.0,4.0,70.0,34.0,20.0,20.0,10.0,3.0,5.0,0.000911881965555
Matt Simpson,0.0,0.0,22.6420260096,1342.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135335283237
Victor Hanescu,0.573071586888,198.0,23.1298651199,101.697868491,478.899361756,4.56623772532,1.75699496864,69.9671180024,46.5563200257,32.0290009892,12.053622283,10.6814226532,3.90477927359,6.12696373358,130.624495566
Henry Adjei Darko,0.0,0.0,19.5738010182,60.5550843872,5.7614745644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25848380889
Cyril Saulnier,0.345877257719,190.0,26.4546840757,119.253408929,335.632731982,6.87058864834,3.35052924669,79.0533830062,42.8810288188,31.1549519429,18.4006699831,12.4941918863,4.22828028232,7.12180330218,304.550256593
Daniel Vallverdu,0.0,0.0,19.5201322898,1096.58008374,5.16466307956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75621425303
Wahib Maknieh,0.0,0.0,18.0853441333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36787944117
Karol Kucera,1.02656385028,188.0,27.1220326561,54.7226105738,709.614494352,5.15049477304,4.61979311491,68.4263504832,37.133103556,26.8655405713,14.9833557237,10.7117004558,3.63068671494,6.42445605828,626.645537964
Arsenije Zlatanovic,0.0,193.0,19.4140999316,1421.0,4.0,7.0,2.0,67.0,36.0,22.0,13.0,11.0,2.0,7.0,0.0497870683679
Pavol Cervenak,0.0,0.0,21.9651453658,313.971533989,144.956826073,2.0,2.13002959129,42.750982721,23.4169537506,14.5851331608,8.46185018103,6.57396978787,3.2264475944,5.76680579409,0.453826955361
Philip Bester,0.0,188.0,17.8470047711,742.272442499,25.0022086946,1.12041881195,0.921566769176,24.9940159737,15.1474021966,9.1326622526,4.55109925738,4.09727070626,1.55451716983,3.0997913992,2.06610833959
Laurynas Grigelis,0.0,183.0,19.5714572085,416.823024846,96.0805927542,0.401065881462,0.298353685402,6.82317671145,4.27018572104,3.03419174989,1.33650865911,1.1595888074,0.336335030583,0.53935586272,0.331693436781
Arnau Brugues Davi,0.0,183.0,27.5370219625,180.743885226,274.211740365,4.04926622716,1.82512229547,87.295597363,55.0763452502,35.6502445909,18.4975540905,12.2241439317,6.22414393169,9.09853245433,0.038529479886
Jicham Zaatini,0.0,0.0,24.1814706508,624.571557566,21.7384074947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7386759877
